-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2015 through 03/31/2021 
Location: Latitude  29.3013   Longitude 94.7977 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 3541.36 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
WS10M     MERRA-2 Wind Speed at 10 Meters (m/s) 
WS50M     MERRA-2 Wind Speed at 50 Meters (m/s) 
-END HEADER-
YEAR,MO,DY,HR,WS10M,WS50M
2018,8,27,15,3.85,3.6
2018,8,27,16,3.58,3.27
2018,8,27,17,2.7,2.55
2018,8,27,18,1.51,2.35
2018,8,27,19,1.52,2.29
2018,8,27,20,1.59,2.19
2018,8,27,21,1.54,2.02
2018,8,27,22,1.53,1.98
2018,8,27,23,1.49,1.88
2018,8,28,0,1.44,1.76
2018,8,28,1,1.43,1.71
2018,8,28,2,1.46,1.81
2018,8,28,3,1.34,1.64
2018,8,28,4,1.16,1.41
2018,8,28,5,0.9,1.13
2018,8,28,6,1.31,1.33
2018,8,28,7,1.77,1.7
2018,8,28,8,2.44,2.25
2018,8,28,9,3.26,2.88
2018,8,28,10,3.93,3.42
2018,8,28,11,4.43,3.88
2018,8,28,12,4.81,4.28
2018,8,28,13,5.03,4.54
2018,8,28,14,5.05,4.62
2018,8,28,15,4.73,4.35
2018,8,28,16,4.14,3.77
2018,8,28,17,3.11,2.78
2018,8,28,18,1.74,2.35
2018,8,28,19,1.59,2.36
2018,8,28,20,1.51,2.22
2018,8,28,21,1.56,2.1
2018,8,28,22,1.59,2.15
2018,8,28,23,1.58,2.08
2018,8,29,0,1.53,1.92
2018,8,29,1,1.54,1.93
2018,8,29,2,1.44,1.77
2018,8,29,3,1.3,1.59
2018,8,29,4,1.2,1.41
2018,8,29,5,0.98,1.21
2018,8,29,6,1.32,1.34
2018,8,29,7,1.64,1.6
2018,8,29,8,2.13,1.99
2018,8,29,9,2.88,2.53
2018,8,29,10,3.65,3.11
2018,8,29,11,4.24,3.59
2018,8,29,12,4.65,4.01
2018,8,29,13,4.83,4.25
2018,8,29,14,4.79,4.29
2018,8,29,15,4.5,4.07
2018,8,29,16,3.84,3.5
2018,8,29,17,2.77,2.62
2018,8,29,18,1.49,2.18
2018,8,29,19,1.4,2.17
2018,8,29,20,1.47,2.23
2018,8,29,21,1.6,2.38
2018,8,29,22,1.67,2.38
2018,8,29,23,1.64,2.23
2018,8,30,0,1.61,2.13
2018,8,30,1,1.56,2.05
2018,8,30,2,1.41,1.81
2018,8,30,3,1.18,1.48
2018,8,30,4,1.05,1.29
2018,8,30,5,0.9,1.16
2018,8,30,6,1.45,1.48
2018,8,30,7,2.02,1.97
2018,8,30,8,2.59,2.46
2018,8,30,9,3.34,3.08
2018,8,30,10,3.84,3.48
2018,8,30,11,4.23,3.78
2018,8,30,12,4.49,4.03
2018,8,30,13,4.66,4.21
2018,8,30,14,4.63,4.21
2018,8,30,15,4.4,4.02
2018,8,30,16,3.85,3.52
2018,8,30,17,2.7,2.68
2018,8,30,18,1.41,2.0
2018,8,30,19,1.34,1.82
2018,8,30,20,1.32,1.86
2018,8,30,21,1.29,1.79
2018,8,30,22,1.22,1.55
2018,8,30,23,1.2,1.48
2018,8,31,0,1.15,1.39
2018,8,31,1,1.07,1.28
2018,8,31,2,0.94,1.13
2018,8,31,3,0.75,0.93
2018,8,31,4,0.57,0.69
2018,8,31,5,0.33,0.4
2018,8,31,6,0.62,0.66
2018,8,31,7,1.49,1.46
2018,8,31,8,2.15,2.01
2018,8,31,9,2.72,2.41
2018,8,31,10,3.2,2.76
2018,8,31,11,3.62,3.1
2018,8,31,12,3.88,3.32
2018,8,31,13,4.05,3.46
2018,8,31,14,4.15,3.57
2018,8,31,15,4.1,3.57
2018,8,31,16,3.84,3.4
2018,8,31,17,2.77,2.77
2018,8,31,18,1.52,2.18
2018,8,31,19,1.45,2.01
2018,8,31,20,1.45,2.05
2018,8,31,21,1.4,2.01
2018,8,31,22,1.4,1.89
2018,8,31,23,1.38,1.78
2018,9,1,0,1.4,1.78
2018,9,1,1,1.47,1.88
2018,9,1,2,1.38,1.68
2018,9,1,3,1.24,1.56
2018,9,1,4,1.04,1.31
2018,9,1,5,0.63,0.82
2018,9,1,6,0.72,0.85
2018,9,1,7,1.39,1.46
2018,9,1,8,2.43,2.25
2018,9,1,9,3.02,2.62
2018,9,1,10,3.59,3.03
2018,9,1,11,4.05,3.41
2018,9,1,12,4.29,3.63
2018,9,1,13,4.39,3.77
2018,9,1,14,4.43,3.84
2018,9,1,15,4.26,3.72
2018,9,1,16,3.8,3.38
2018,9,1,17,2.66,2.73
2018,9,1,18,1.45,2.1
2018,9,1,19,1.25,1.82
2018,9,1,20,1.21,1.71
2018,9,1,21,1.26,1.75
2018,9,1,22,1.26,1.74
2018,9,1,23,1.28,1.77
2018,9,2,0,1.31,1.75
2018,9,2,1,1.27,1.64
2018,9,2,2,1.06,1.3
2018,9,2,3,0.64,0.8
2018,9,2,4,0.29,0.41
2018,9,2,5,0.44,0.53
2018,9,2,6,0.74,0.72
2018,9,2,7,0.27,0.25
2018,9,2,8,0.92,0.91
2018,9,2,9,2.15,1.92
2018,9,2,10,3.04,2.68
2018,9,2,11,3.69,3.22
2018,9,2,12,4.2,3.64
2018,9,2,13,4.49,3.92
2018,9,2,14,4.45,3.94
2018,9,2,15,4.15,3.71
2018,9,2,16,3.63,3.27
2018,9,2,17,2.71,2.51
2018,9,2,18,1.84,2.31
2018,9,2,19,1.56,2.33
2018,9,2,20,1.45,2.18
2018,9,2,21,1.39,2.14
2018,9,2,22,1.38,2.13
2018,9,2,23,1.39,2.03
2018,9,3,0,1.36,1.95
2018,9,3,1,1.29,1.8
2018,9,3,2,1.19,1.62
2018,9,3,3,1.1,1.44
2018,9,3,4,1.09,1.45
2018,9,3,5,1.09,1.46
2018,9,3,6,1.52,1.69
2018,9,3,7,2.03,2.15
2018,9,3,8,2.62,2.57
2018,9,3,9,3.0,2.7
2018,9,3,10,3.38,2.93
2018,9,3,11,3.75,3.18
2018,9,3,12,4.11,3.47
2018,9,3,13,4.35,3.7
2018,9,3,14,4.37,3.75
2018,9,3,15,4.19,3.64
2018,9,3,16,3.77,3.34
2018,9,3,17,2.61,2.67
2018,9,3,18,1.42,2.06
2018,9,3,19,1.29,1.75
2018,9,3,20,1.21,1.6
2018,9,3,21,1.2,1.55
2018,9,3,22,1.24,1.6
2018,9,3,23,1.25,1.58
2018,9,4,0,1.21,1.54
2018,9,4,1,1.15,1.45
2018,9,4,2,1.05,1.33
2018,9,4,3,0.94,1.21
2018,9,4,4,0.69,0.91
2018,9,4,5,0.45,0.57
2018,9,4,6,0.55,0.57
2018,9,4,7,0.69,0.68
2018,9,4,8,1.9,1.72
2018,9,4,9,2.52,2.2
2018,9,4,10,3.05,2.58
2018,9,4,11,3.49,2.94
2018,9,4,12,3.83,3.23
2018,9,4,13,4.03,3.42
2018,9,4,14,4.12,3.52
2018,9,4,15,4.07,3.51
2018,9,4,16,3.74,3.3
2018,9,4,17,2.72,2.74
2018,9,4,18,1.47,2.07
2018,9,4,19,1.32,1.76
2018,9,4,20,1.25,1.68
2018,9,4,21,1.31,1.71
2018,9,4,22,1.31,1.68
2018,9,4,23,1.22,1.51
2018,9,5,0,1.12,1.36
2018,9,5,1,1.08,1.34
2018,9,5,2,1.03,1.28
2018,9,5,3,0.86,1.04
2018,9,5,4,0.64,0.79
2018,9,5,5,0.5,0.65
2018,9,5,6,0.67,0.79
2018,9,5,7,0.67,0.77
2018,9,5,8,1.57,1.3
2018,9,5,9,2.49,2.02
2018,9,5,10,3.19,2.6
2018,9,5,11,3.73,3.05
2018,9,5,12,4.1,3.38
2018,9,5,13,4.34,3.61
2018,9,5,14,4.42,3.72
2018,9,5,15,4.32,3.68
2018,9,5,16,3.94,3.4
2018,9,5,17,3.05,2.8
2018,9,5,18,1.77,2.16
2018,9,5,19,1.36,1.96
2018,9,5,20,1.36,1.86
2018,9,5,21,1.3,1.73
2018,9,5,22,1.27,1.7
2018,9,5,23,1.19,1.56
2018,9,6,0,1.15,1.52
2018,9,6,1,1.09,1.4
2018,9,6,2,1.01,1.28
2018,9,6,3,0.84,1.05
2018,9,6,4,0.63,0.78
2018,9,6,5,0.47,0.57
2018,9,6,6,0.42,0.41
2018,9,6,7,0.17,0.26
2018,9,6,8,0.46,0.12
2018,9,6,9,2.35,1.7
2018,9,6,10,4.07,3.29
2018,9,6,11,4.6,3.95
2018,9,6,12,4.36,3.85
2018,9,6,13,4.16,3.74
2018,9,6,14,4.12,3.73
2018,9,6,15,3.8,3.48
2018,9,6,16,3.2,2.96
2018,9,6,17,2.17,2.23
2018,9,6,18,1.38,2.02
2018,9,6,19,1.44,2.08
2018,9,6,20,1.47,2.14
2018,9,6,21,1.37,1.99
2018,9,6,22,1.29,1.86
2018,9,6,23,1.16,1.61
2018,9,7,0,1.12,1.51
2018,9,7,1,1.03,1.39
2018,9,7,2,0.92,1.22
2018,9,7,3,0.82,1.06
2018,9,7,4,0.75,0.96
2018,9,7,5,0.73,0.94
2018,9,7,6,1.12,1.2
2018,9,7,7,1.74,1.71
2018,9,7,8,2.32,2.2
2018,9,7,9,2.85,2.6
2018,9,7,10,3.2,2.88
2018,9,7,11,3.41,3.07
2018,9,7,12,3.44,3.12
2018,9,7,13,3.33,3.05
2018,9,7,14,3.07,2.84
2018,9,7,15,2.79,2.61
2018,9,7,16,2.59,2.43
2018,9,7,17,2.13,2.07
2018,9,7,18,1.29,1.96
2018,9,7,19,1.3,2.06
2018,9,7,20,1.34,2.02
2018,9,7,21,1.37,2.02
2018,9,7,22,1.17,1.64
2018,9,7,23,1.13,1.47
2018,9,8,0,0.91,1.13
2018,9,8,1,0.67,0.74
2018,9,8,2,0.44,0.52
2018,9,8,3,0.47,0.7
2018,9,8,4,0.71,0.96
2018,9,8,5,0.81,1.01
2018,9,8,6,0.77,0.84
2018,9,8,7,0.41,0.32
2018,9,8,8,1.22,0.92
2018,9,8,9,2.16,1.67
2018,9,8,10,3.04,2.44
2018,9,8,11,3.64,3.0
2018,9,8,12,3.95,3.35
2018,9,8,13,4.08,3.59
2018,9,8,14,4.04,3.67
2018,9,8,15,3.81,3.55
2018,9,8,16,3.4,3.18
2018,9,8,17,2.33,2.4
2018,9,8,18,1.6,2.48
2018,9,8,19,1.61,2.45
2018,9,8,20,1.64,2.57
2018,9,8,21,1.66,2.57
2018,9,8,22,1.54,2.38
2018,9,8,23,1.44,2.23
2018,9,9,0,1.35,2.13
2018,9,9,1,1.25,1.95
2018,9,9,2,1.17,1.65
2018,9,9,3,1.15,1.56
2018,9,9,4,1.16,1.55
2018,9,9,5,1.13,1.56
2018,9,9,6,1.65,1.66
2018,9,9,7,1.97,1.86
2018,9,9,8,2.27,2.1
2018,9,9,9,2.68,2.46
2018,9,9,10,3.2,2.92
2018,9,9,11,3.69,3.38
2018,9,9,12,4.13,3.83
2018,9,9,13,4.61,4.38
2018,9,9,14,4.95,4.74
2018,9,9,15,4.82,4.64
2018,9,9,16,4.04,3.74
2018,9,9,17,2.7,2.72
2018,9,9,18,1.93,2.81
2018,9,9,19,1.69,2.64
2018,9,9,20,1.59,2.36
2018,9,9,21,1.28,1.84
2018,9,9,22,1.05,1.48
2018,9,9,23,0.99,1.36
2018,9,10,0,0.93,1.28
2018,9,10,1,0.87,1.16
2018,9,10,2,0.82,1.08
2018,9,10,3,0.73,0.92
2018,9,10,4,0.69,0.87
2018,9,10,5,0.81,1.1
2018,9,10,6,1.25,1.31
2018,9,10,7,1.71,1.75
2018,9,10,8,2.11,2.12
2018,9,10,9,2.68,2.61
2018,9,10,10,3.34,3.24
2018,9,10,11,4.13,4.01
2018,9,10,12,5.0,4.8
2018,9,10,13,5.42,5.09
2018,9,10,14,5.4,5.05
2018,9,10,15,4.95,4.56
2018,9,10,16,4.11,3.73
2018,9,10,17,3.02,2.78
2018,9,10,18,2.03,2.4
2018,9,10,19,1.71,2.18
2018,9,10,20,1.57,2.08
2018,9,10,21,1.18,1.73
2018,9,10,22,1.09,1.41
2018,9,10,23,0.63,0.66
2018,9,11,0,1.51,1.49
2018,9,11,1,1.71,1.74
2018,9,11,2,1.62,1.7
2018,9,11,3,1.51,1.59
2018,9,11,4,1.4,1.5
2018,9,11,5,1.05,1.33
2018,9,11,6,1.02,1.08
2018,9,11,7,0.71,0.78
2018,9,11,8,0.63,0.66
2018,9,11,9,1.32,1.26
2018,9,11,10,1.88,1.75
2018,9,11,11,2.31,2.16
2018,9,11,12,2.91,2.77
2018,9,11,13,3.38,3.26
2018,9,11,14,3.65,3.52
2018,9,11,15,3.94,3.78
2018,9,11,16,3.78,3.56
2018,9,11,17,2.82,3.02
2018,9,11,18,2.5,2.95
2018,9,11,19,2.47,2.62
2018,9,11,20,1.97,2.05
2018,9,11,21,1.78,1.9
2018,9,11,22,1.41,1.77
2018,9,11,23,1.14,1.63
2018,9,12,0,0.98,1.35
2018,9,12,1,0.81,1.01
2018,9,12,2,0.96,1.1
2018,9,12,3,1.61,1.52
2018,9,12,4,1.82,1.74
2018,9,12,5,1.69,1.73
2018,9,12,6,1.99,1.87
2018,9,12,7,2.07,1.92
2018,9,12,8,1.73,1.66
2018,9,12,9,1.12,1.06
2018,9,12,10,1.99,1.64
2018,9,12,11,2.99,2.55
2018,9,12,12,3.75,3.3
2018,9,12,13,4.25,3.85
2018,9,12,14,4.27,3.95
2018,9,12,15,3.66,3.39
2018,9,12,16,2.76,2.58
2018,9,12,17,1.85,1.79
2018,9,12,18,1.49,1.52
2018,9,12,19,1.61,1.61
2018,9,12,20,1.13,1.2
2018,9,12,21,0.58,0.66
2018,9,12,22,0.52,0.65
2018,9,12,23,0.42,0.63
2018,9,13,0,0.52,0.71
2018,9,13,1,0.71,0.85
2018,9,13,2,0.94,1.1
2018,9,13,3,1.13,1.31
2018,9,13,4,0.99,1.21
2018,9,13,5,0.99,1.04
2018,9,13,6,1.07,1.03
2018,9,13,7,1.0,0.91
2018,9,13,8,0.7,0.52
2018,9,13,9,0.73,0.63
2018,9,13,10,1.0,0.94
2018,9,13,11,1.07,0.97
2018,9,13,12,1.03,1.08
2018,9,13,13,0.67,0.64
2018,9,13,14,0.85,0.81
2018,9,13,15,0.95,0.92
2018,9,13,16,0.8,0.8
2018,9,13,17,1.26,1.2
2018,9,13,18,1.02,1.16
2018,9,13,19,0.9,1.02
2018,9,13,20,0.9,1.02
2018,9,13,21,0.86,0.94
2018,9,13,22,0.81,1.0
2018,9,13,23,1.04,1.0
2018,9,14,0,1.06,1.02
2018,9,14,1,1.15,1.09
2018,9,14,2,0.98,0.91
2018,9,14,3,0.63,0.62
2018,9,14,4,0.39,0.35
2018,9,14,5,0.15,0.14
2018,9,14,6,0.38,0.46
2018,9,14,7,0.72,0.93
2018,9,14,8,1.58,1.76
2018,9,14,9,2.54,2.6
2018,9,14,10,3.08,3.07
2018,9,14,11,3.43,3.39
2018,9,14,12,3.74,3.66
2018,9,14,13,4.04,3.97
2018,9,14,14,4.14,4.07
2018,9,14,15,3.82,3.73
2018,9,14,16,3.13,2.99
2018,9,14,17,1.9,2.41
2018,9,14,18,1.36,2.03
2018,9,14,19,1.04,1.53
2018,9,14,20,0.7,0.97
2018,9,14,21,0.37,0.54
2018,9,14,22,0.46,0.65
2018,9,14,23,0.56,0.86
2018,9,15,0,0.48,0.73
2018,9,15,1,0.46,0.64
2018,9,15,2,0.58,0.78
2018,9,15,3,0.78,1.07
2018,9,15,4,0.85,1.15
2018,9,15,5,0.89,1.17
2018,9,15,6,1.1,1.15
2018,9,15,7,0.77,0.83
2018,9,15,8,0.8,0.94
2018,9,15,9,1.95,1.99
2018,9,15,10,2.49,2.44
2018,9,15,11,2.9,2.81
2018,9,15,12,3.29,3.12
2018,9,15,13,3.64,3.36
2018,9,15,14,3.76,3.44
2018,9,15,15,3.58,3.29
2018,9,15,16,2.98,2.77
2018,9,15,17,1.74,2.1
2018,9,15,18,1.33,1.96
2018,9,15,19,1.34,2.01
2018,9,15,20,1.38,1.98
2018,9,15,21,1.34,1.78
2018,9,15,22,1.24,1.66
2018,9,15,23,0.95,1.29
2018,9,16,0,0.74,0.97
2018,9,16,1,0.66,0.84
2018,9,16,2,0.64,0.81
2018,9,16,3,0.61,0.79
2018,9,16,4,0.58,0.76
2018,9,16,5,0.5,0.61
2018,9,16,6,0.29,0.41
2018,9,16,7,1.63,1.68
2018,9,16,8,2.29,2.2
2018,9,16,9,2.85,2.59
2018,9,16,10,3.43,3.02
2018,9,16,11,4.0,3.5
2018,9,16,12,4.44,3.93
2018,9,16,13,4.73,4.24
2018,9,16,14,4.72,4.28
2018,9,16,15,4.38,4.01
2018,9,16,16,3.77,3.48
2018,9,16,17,2.17,2.47
2018,9,16,18,1.49,2.04
2018,9,16,19,1.39,1.92
2018,9,16,20,1.37,1.83
2018,9,16,21,1.44,1.83
2018,9,16,22,1.53,1.92
2018,9,16,23,1.53,1.92
2018,9,17,0,1.5,1.93
2018,9,17,1,1.36,1.73
2018,9,17,2,1.17,1.47
2018,9,17,3,0.95,1.18
2018,9,17,4,0.75,0.89
2018,9,17,5,0.67,0.77
2018,9,17,6,0.78,0.82
2018,9,17,7,0.99,0.96
2018,9,17,8,1.57,1.43
2018,9,17,9,2.18,1.93
2018,9,17,10,2.7,2.34
2018,9,17,11,3.11,2.68
2018,9,17,12,3.43,2.96
2018,9,17,13,3.58,3.12
2018,9,17,14,3.58,3.14
2018,9,17,15,3.4,3.01
2018,9,17,16,2.92,2.69
2018,9,17,17,1.75,2.12
2018,9,17,18,1.59,1.8
2018,9,17,19,1.37,1.54
2018,9,17,20,1.23,1.44
2018,9,17,21,1.12,1.31
2018,9,17,22,0.94,1.12
2018,9,17,23,0.83,1.01
2018,9,18,0,0.76,1.0
2018,9,18,1,0.58,0.77
2018,9,18,2,0.27,0.33
2018,9,18,3,0.5,0.55
2018,9,18,4,0.88,1.05
2018,9,18,5,1.1,1.35
2018,9,18,6,1.46,1.58
2018,9,18,7,1.25,1.29
2018,9,18,8,0.73,0.64
2018,9,18,9,1.58,1.34
2018,9,18,10,2.35,2.0
2018,9,18,11,2.96,2.54
2018,9,18,12,3.47,3.01
2018,9,18,13,3.84,3.36
2018,9,18,14,4.02,3.55
2018,9,18,15,4.06,3.61
2018,9,18,16,3.75,3.4
2018,9,18,17,2.18,2.74
2018,9,18,18,1.61,2.21
2018,9,18,19,1.49,2.1
2018,9,18,20,1.41,2.07
2018,9,18,21,1.29,1.8
2018,9,18,22,1.32,1.87
2018,9,18,23,1.35,1.95
2018,9,19,0,1.2,1.72
2018,9,19,1,1.1,1.49
2018,9,19,2,1.03,1.28
2018,9,19,3,0.81,1.0
2018,9,19,4,0.55,0.61
2018,9,19,5,0.57,0.69
2018,9,19,6,1.45,1.46
2018,9,19,7,1.92,1.89
2018,9,19,8,1.48,1.35
2018,9,19,9,3.26,2.8
2018,9,19,10,4.03,3.55
2018,9,19,11,4.06,3.68
2018,9,19,12,3.83,3.55
2018,9,19,13,3.49,3.26
2018,9,19,14,3.09,2.89
2018,9,19,15,2.6,2.42
2018,9,19,16,2.1,1.97
2018,9,19,17,1.19,1.44
2018,9,19,18,0.94,1.11
2018,9,19,19,0.74,0.89
2018,9,19,20,0.65,0.81
2018,9,19,21,0.81,1.01
2018,9,19,22,0.94,1.18
2018,9,19,23,0.93,1.21
2018,9,20,0,0.88,1.18
2018,9,20,1,0.69,0.9
2018,9,20,2,0.52,0.69
2018,9,20,3,0.29,0.37
2018,9,20,4,0.21,0.2
2018,9,20,5,0.48,0.54
2018,9,20,6,0.6,0.59
2018,9,20,7,0.08,0.1
2018,9,20,8,0.72,0.51
2018,9,20,9,1.74,1.39
2018,9,20,10,2.74,2.29
2018,9,20,11,3.55,3.05
2018,9,20,12,4.12,3.59
2018,9,20,13,4.49,4.01
2018,9,20,14,4.69,4.3
2018,9,20,15,4.44,4.11
2018,9,20,16,3.73,3.47
2018,9,20,17,2.69,2.54
2018,9,20,18,2.09,2.26
2018,9,20,19,1.72,2.21
2018,9,20,20,1.44,2.03
2018,9,20,21,1.36,1.96
2018,9,20,22,1.32,1.93
2018,9,20,23,1.19,1.56
2018,9,21,0,0.92,1.2
2018,9,21,1,0.45,0.6
2018,9,21,2,0.44,0.53
2018,9,21,3,0.97,1.1
2018,9,21,4,0.79,0.88
2018,9,21,5,1.37,1.61
2018,9,21,6,1.86,1.72
2018,9,21,7,1.78,1.61
2018,9,21,8,1.54,1.43
2018,9,21,9,1.39,1.24
2018,9,21,10,2.08,1.65
2018,9,21,11,2.79,2.23
2018,9,21,12,3.29,2.72
2018,9,21,13,3.6,3.08
2018,9,21,14,3.7,3.28
2018,9,21,15,3.59,3.26
2018,9,21,16,3.08,2.83
2018,9,21,17,1.86,2.12
2018,9,21,18,1.23,1.69
2018,9,21,19,1.05,1.38
2018,9,21,20,0.77,1.03
2018,9,21,21,0.54,0.8
2018,9,21,22,0.62,0.84
2018,9,21,23,1.09,1.14
2018,9,22,0,1.19,1.23
2018,9,22,1,1.16,1.2
2018,9,22,2,1.11,1.17
2018,9,22,3,1.04,1.12
2018,9,22,4,1.04,1.16
2018,9,22,5,1.14,1.3
2018,9,22,6,1.36,1.39
2018,9,22,7,1.17,1.17
2018,9,22,8,1.18,1.31
2018,9,22,9,1.54,1.71
2018,9,22,10,1.82,1.83
2018,9,22,11,2.23,2.07
2018,9,22,12,2.62,2.35
2018,9,22,13,2.86,2.56
2018,9,22,14,2.91,2.63
2018,9,22,15,2.7,2.5
2018,9,22,16,2.23,2.11
2018,9,22,17,1.22,1.6
2018,9,22,18,1.14,1.59
2018,9,22,19,1.32,1.84
2018,9,22,20,1.33,1.8
2018,9,22,21,1.28,1.63
2018,9,22,22,1.3,1.63
2018,9,22,23,1.29,1.61
2018,9,23,0,1.22,1.5
2018,9,23,1,1.13,1.4
2018,9,23,2,1.09,1.34
2018,9,23,3,1.09,1.34
2018,9,23,4,1.09,1.34
2018,9,23,5,1.12,1.38
2018,9,23,6,1.23,1.5
2018,9,23,7,2.07,2.1
2018,9,23,8,2.44,2.35
2018,9,23,9,2.87,2.58
2018,9,23,10,3.55,3.04
2018,9,23,11,4.1,3.47
2018,9,23,12,4.47,3.84
2018,9,23,13,4.54,3.95
2018,9,23,14,4.34,3.83
2018,9,23,15,3.93,3.51
2018,9,23,16,3.25,2.96
2018,9,23,17,2.2,2.22
2018,9,23,18,1.54,2.06
2018,9,23,19,1.37,2.02
2018,9,23,20,1.32,1.92
2018,9,23,21,1.38,1.91
2018,9,23,22,1.42,1.91
2018,9,23,23,1.33,1.67
2018,9,24,0,1.15,1.38
2018,9,24,1,0.96,1.11
2018,9,24,2,0.78,0.91
2018,9,24,3,0.73,0.85
2018,9,24,4,0.7,0.81
2018,9,24,5,0.61,0.72
2018,9,24,6,0.6,0.7
2018,9,24,7,1.49,1.53
2018,9,24,8,2.05,1.95
2018,9,24,9,2.54,2.28
2018,9,24,10,3.06,2.65
2018,9,24,11,3.55,3.02
2018,9,24,12,3.91,3.32
2018,9,24,13,4.1,3.53
2018,9,24,14,4.17,3.67
2018,9,24,15,4.02,3.6
2018,9,24,16,3.41,3.1
2018,9,24,17,2.21,2.26
2018,9,24,18,1.48,2.14
2018,9,24,19,1.37,2.02
2018,9,24,20,1.29,1.9
2018,9,24,21,1.32,1.88
2018,9,24,22,1.28,1.75
2018,9,24,23,0.98,1.49
2018,9,25,0,0.48,0.82
2018,9,25,1,0.05,0.12
2018,9,25,2,1.16,1.27
2018,9,25,3,1.82,2.08
2018,9,25,4,1.73,2.17
2018,9,25,5,1.77,1.97
2018,9,25,6,1.39,1.45
2018,9,25,7,0.97,1.03
2018,9,25,8,1.35,1.22
2018,9,25,9,2.17,1.76
2018,9,25,10,2.77,2.2
2018,9,25,11,3.21,2.57
2018,9,25,12,3.53,2.87
2018,9,25,13,3.73,3.1
2018,9,25,14,3.8,3.23
2018,9,25,15,3.6,3.13
2018,9,25,16,3.02,2.71
2018,9,25,17,1.68,2.0
2018,9,25,18,1.24,1.63
2018,9,25,19,1.13,1.54
2018,9,25,20,1.04,1.44
2018,9,25,21,0.94,1.29
2018,9,25,22,0.83,1.09
2018,9,25,23,0.68,0.88
2018,9,26,0,0.58,0.76
2018,9,26,1,0.5,0.65
2018,9,26,2,0.46,0.56
2018,9,26,3,0.48,0.6
2018,9,26,4,0.34,0.41
2018,9,26,5,0.07,0.12
2018,9,26,6,0.34,0.41
2018,9,26,7,0.74,0.79
2018,9,26,8,1.68,1.55
2018,9,26,9,2.2,1.91
2018,9,26,10,2.86,2.41
2018,9,26,11,3.52,2.98
2018,9,26,12,4.02,3.47
2018,9,26,13,4.3,3.77
2018,9,26,14,4.18,3.74
2018,9,26,15,3.79,3.46
2018,9,26,16,3.22,2.99
2018,9,26,17,2.33,2.31
2018,9,26,18,1.86,2.17
2018,9,26,19,1.5,2.12
2018,9,26,20,1.31,1.98
2018,9,26,21,1.3,2.01
2018,9,26,22,1.29,2.02
2018,9,26,23,1.28,2.01
2018,9,27,0,1.29,2.0
2018,9,27,1,1.34,2.05
2018,9,27,2,1.44,1.98
2018,9,27,3,1.41,1.84
2018,9,27,4,1.27,1.59
2018,9,27,5,1.13,1.39
2018,9,27,6,1.24,1.42
2018,9,27,7,1.85,1.82
2018,9,27,8,2.2,2.06
2018,9,27,9,2.77,2.45
2018,9,27,10,3.37,2.9
2018,9,27,11,3.83,3.31
2018,9,27,12,3.96,3.48
2018,9,27,13,3.78,3.41
2018,9,27,14,3.44,3.19
2018,9,27,15,2.92,2.81
2018,9,27,16,2.27,2.23
2018,9,27,17,1.11,1.5
2018,9,27,18,0.77,1.13
2018,9,27,19,0.62,0.96
2018,9,27,20,0.63,0.96
2018,9,27,21,0.73,1.12
2018,9,27,22,0.81,1.21
2018,9,27,23,0.78,1.2
2018,9,28,0,0.7,1.06
2018,9,28,1,0.68,1.04
2018,9,28,2,0.75,1.09
2018,9,28,3,0.76,0.99
2018,9,28,4,0.73,0.94
2018,9,28,5,0.96,1.02
2018,9,28,6,1.15,1.1
2018,9,28,7,0.83,0.72
2018,9,28,8,0.44,0.41
2018,9,28,9,1.49,1.42
2018,9,28,10,2.37,2.2
2018,9,28,11,2.99,2.65
2018,9,28,12,3.28,2.86
2018,9,28,13,3.44,2.99
2018,9,28,14,3.48,3.08
2018,9,28,15,3.25,2.93
2018,9,28,16,2.69,2.49
2018,9,28,17,1.48,1.97
2018,9,28,18,1.31,1.89
2018,9,28,19,1.15,1.66
2018,9,28,20,1.19,1.77
2018,9,28,21,1.27,1.89
2018,9,28,22,1.33,1.94
2018,9,28,23,1.34,1.93
2018,9,29,0,1.23,1.67
2018,9,29,1,1.14,1.55
2018,9,29,2,1.11,1.51
2018,9,29,3,1.0,1.35
2018,9,29,4,0.9,1.24
2018,9,29,5,0.82,1.1
2018,9,29,6,0.95,0.98
2018,9,29,7,1.31,1.32
2018,9,29,8,1.67,1.56
2018,9,29,9,2.0,1.72
2018,9,29,10,2.39,1.91
2018,9,29,11,2.92,2.28
2018,9,29,12,3.3,2.63
2018,9,29,13,3.52,2.92
2018,9,29,14,3.53,3.05
2018,9,29,15,3.28,2.93
2018,9,29,16,2.85,2.61
2018,9,29,17,1.82,2.0
2018,9,29,18,1.24,1.66
2018,9,29,19,1.15,1.57
2018,9,29,20,1.09,1.47
2018,9,29,21,1.19,1.49
2018,9,29,22,1.38,1.74
2018,9,29,23,1.36,1.69
2018,9,30,0,1.16,1.41
2018,9,30,1,0.93,1.17
2018,9,30,2,0.73,0.93
2018,9,30,3,0.46,0.6
2018,9,30,4,0.11,0.18
2018,9,30,5,0.36,0.42
